rok,dziedzina,poczta,wojewodztwo,Longitude,Latitude
2006,muzyka,Lublin,lubelskie,22.543,51.261
2006,muzyka,Gdynia,pomorskie,18.509,54.526
2006,muzyka,Limanowa,małopolskie,20.422,49.706
2006,matematyka,Ustronie Morskie,zachodniopomorskie,15.760,54.202
2006,fizyka,Sanok,podkarpackie,22.206,49.555
2006,fizyka,Radom,mazowieckie,21.147,51.403
2006,informatyka,Gdańsk,pomorskie,18.611,54.387
2006,muzyka,Piła,wielkopolskie,16.738,53.151
2006,geografia,Toruń,kujawsko-pomorskie,18.598,53.014
2006,matematyka,Elbląg,warmińsko-mazurskie,19.404,54.156
2006,fizyka,Żyrardów,mazowieckie,20.446,52.049
2006,matematyka,Kraków,małopolskie,19.883,50.074
2006,muzyka,Tarnowskie Góry,śląskie,18.863,50.424
2006,fizyka,Dąbrowa Górnicza,śląskie,19.195,50.322
2006,balet,Gdańsk,pomorskie,18.611,54.387
2006,muzyka,Dąbrowa Górnicza,śląskie,19.360,50.343
2006,matematyka,Warszawa,mazowieckie,20.952,52.273
2006,humanistyka,Łapy,podlaskie,22.884,52.991
2006,fizyka,Rzeszów,podkarpackie,22.058,50.032
2006,fizyka,Kraków,małopolskie,19.943,50.062
2006,humanistyka,Kraków,małopolskie,19.943,50.062
2006,chemia,Rzeszów,podkarpackie,22.058,50.032
2006,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2006,chemia,Police,zachodniopomorskie,14.559,53.510
2006,muzyka,Strzałkowo,wielkopolskie,17.808,52.320
2006,matematyka,Jaworzno,,19.350,50.172
2006,chemia,Wręczyca,śląskie,18.974,50.836
2006,plastyka,Warszawa,mazowieckie,21.058,52.227
2006,geografia,Kłomnice,śląskie,19.384,50.885
2006,fizyka,Białystok,podlaskie,23.144,53.112
2006,astronomia,Puławy,lubelskie,21.969,51.416
2006,muzyka,Dobrzewino,pomorskie,18.340,54.435
2006,biologia,Trzebnica,dolnośląskie,17.107,51.338
2006,muzyka,Jabłonna,mazowieckie,20.878,52.389
2006,matematyka,Mieszkowice,zachodniopomorskie,14.454,52.788
2006,muzyka,Bytom,śląskie,18.916,50.348
2006,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
2006,muzyka,Jamno,zachodniopomorskie,16.168,54.245
2006,muzyka,Poznań,wielkopolskie,16.925,52.433
2006,muzyka,Poznań,wielkopolskie,16.925,52.433
2006,historia,Częstochowa,śląskie,19.120,50.812
2006,plastyka,Stawiguda,warmińsko-mazurskie,20.405,53.626
2006,humanistyka,Białystok,podlaskie,23.144,53.112
2006,astronomia,Ruda Śląska,śląskie,18.856,50.256
2006,muzyka,Przemyśl,podkarpackie,22.768,49.784
2006,biologia,Barany,warmińsko-mazurskie,22.333,53.788
2006,muzyka,Marki,mazowieckie,21.104,52.321
2006,humanistyka,Wrocław,dolnośląskie,17.029,51.103
2006,nauki społeczne,Pleszew,wielkopolskie,17.784,51.886
2006,muzyka,Jelenia Góra,dolnośląskie,15.719,50.904
2006,informatyka,Gorzów Wlkp.,lubuskie,15.237,52.733
2006,chemia,Kraków,małopolskie,19.943,50.062
2006,matematyka,Dąbrowa Górnicza,śląskie,19.195,50.322
2006,muzyka,Wrocław,dolnośląskie,17.029,51.103
2006,humanistyka,Brojce,zachodniopomorskie,15.352,53.965
2006,muzyka,Warszawa,mazowieckie,21.058,52.227
2006,matematyka,Biała Piska,warmińsko-mazurskie,22.071,53.657
2006,muzyka,Koszalin,zachodniopomorskie,16.226,54.187
2006,muzyka,Poznań,wielkopolskie,16.899,52.413
2006,balet,Gdynia,pomorskie,18.509,54.526
2006,matematyka,Kraków,małopolskie,19.883,50.074
2006,muzyka,Tymbark,małopolskie,20.317,49.737
2006,biologia,Jasienica Dolna,opolskie,17.475,50.514
2006,fizyka,Włocławek,kujawsko-pomorskie,19.068,52.648
2006,fizyka,Gliwice,śląskie,18.671,50.294
2006,plastyka,Skąpe,lubuskie,15.448,52.148
2006,informatyka,Bielsko-Biała,śląskie,19.058,49.822
2006,matematyka,Bydgoszcz,kujawsko-pomorskie,17.916,53.135
2006,geografia,Grudziądz,kujawsko-pomorskie,18.754,53.484
2006,matematyka,Szczecin,zachodniopomorskie,14.667,53.377
2006,plastyka,Warszawa,mazowieckie,21.058,52.227
2006,informatyka,Wisznice,lubelskie,23.183,51.788
2006,muzyka,Lublin,lubelskie,22.543,51.261
2006,muzyka,Jaworzno,,19.350,50.172
2006,muzyka,Żary,lubuskie,15.137,51.642
2006,informatyka,Ciecierzyn,lubelskie,22.588,51.316
2006,chemia,Łódź,łódzkie,19.456,51.759
2006,muzyka,Kraków,małopolskie,19.883,50.074
2006,chemia,Piecki,warmińsko-mazurskie,21.355,53.725
2006,muzyka,Kraków,małopolskie,19.883,50.074
2006,matematyka,Gdańsk,pomorskie,18.611,54.387
2006,muzyka,Gdańsk,pomorskie,18.611,54.387
2006,biologia,Prudnik,opolskie,17.536,50.329
2006,historia,Łapy,podlaskie,22.884,52.991
2006,matematyka,Laszki,podkarpackie,22.884,50.009
2006,informatyka,Gdańsk,pomorskie,18.611,54.387
2006,muzyka,Kraków,małopolskie,19.943,50.062
2006,historia,Oleśnica,dolnośląskie,17.390,51.213
2006,muzyka,Józefów,mazowieckie,21.235,52.137
2006,humanistyka,Łomża,podlaskie,22.059,53.178
2006,muzyka,Kraków,małopolskie,19.943,50.062
2006,informatyka,Kraków,małopolskie,19.943,50.062
2006,fizyka,Siedliszcze,lubelskie,23.174,51.212
2006,biologia,Albigowa,podkarpackie,22.225,50.017
2006,matematyka,Jelenia Góra,dolnośląskie,15.719,50.904
2006,chemia,Toruń,kujawsko-pomorskie,18.598,53.014
2006,muzyka,Siedlce,mazowieckie,22.305,52.156
2006,muzyka,Tymbark,małopolskie,20.317,49.737
2006,chemia,Nowy Targ,małopolskie,20.032,49.477
2006,fizyka,Sromowce Wyżne,małopolskie,20.367,49.400
2006,matematyka,Płock,mazowieckie,19.707,52.546
2006,matematyka,Katowice,śląskie,19.023,50.276
2006,matematyka,Mikołów,śląskie,18.904,50.179
2006,muzyka,Kraków,małopolskie,19.943,50.062
2006,muzyka,Skierniewice,łódzkie,20.158,51.955
2006,plastyka,Warszawa,mazowieckie,21.180,52.190
2006,matematyka,Bochnia,małopolskie,20.430,49.968
2006,muzyka,Babimost,lubuskie,15.725,52.132
2006,muzyka,Czarnowąsy,opolskie,17.900,50.717
2006,muzyka,Gdańsk,pomorskie,18.611,54.387
2006,matematyka,Kluczbork,opolskie,18.218,50.972
2006,historia,Kielce,świętokrzyskie,20.639,50.842
2006,muzyka,Głuchołazy,opolskie,17.366,50.355
2006,balet,Tarnowskie Góry,śląskie,18.863,50.424
2006,muzyka,Oleśnica,dolnośląskie,17.390,51.213
2006,matematyka,Drwęsa,wielkopolskie,16.618,52.406
2006,muzyka,Lubicz Górny,kujawsko-pomorskie,18.771,53.026
2006,informatyka,Katowice,śląskie,19.023,50.276
2006,biologia,Gostyń,wielkopolskie,17.012,51.879
2006,muzyka,Szczecin,zachodniopomorskie,14.667,53.377
2006,chemia,Żegocina,małopolskie,20.427,49.807
2006,plastyka,Warszawa,mazowieckie,21.180,52.190
2006,humanistyka,Wałcz,zachodniopomorskie,16.475,53.273
2006,fizyka,Aleksandrów Łódzki,łódzkie,19.262,51.820
2006,informatyka,Dębica,podkarpackie,21.412,50.052
2006,fizyka,Mściwojów,dolnośląskie,16.261,51.064
2006,matematyka,Stary Toruń,kujawsko-pomorskie,18.405,53.077
2006,muzyka,Jamno,zachodniopomorskie,16.168,54.245
2006,muzyka,Kędzierzyn-Koźle,,18.238,50.355
2006,informatyka,Włocławek,kujawsko-pomorskie,19.068,52.648
2006,chemia,Przemyśl,podkarpackie,22.768,49.784
2006,humanistyka,Świeszyno,zachodniopomorskie,16.155,54.126
2006,geografia,Łańcut,podkarpackie,22.257,50.078
2006,matematyka,Płock,mazowieckie,19.707,52.546
2006,matematyka,Szczecin,zachodniopomorskie,14.590,53.469
2006,chemia,Żary,lubuskie,15.137,51.642
2006,matematyka,Bełchatów,łódzkie,19.356,51.369
2006,filozofia,Warszawa,mazowieckie,21.180,52.190
2006,biologia,Toruń,kujawsko-pomorskie,18.598,53.014
2006,muzyka,Mirosławiec,zachodniopomorskie,16.087,53.342
2006,chemia,Dzierżoniów,dolnośląskie,16.677,50.754
2006,muzyka,Poznań,wielkopolskie,16.899,52.413
2006,biologia,Korfantów,opolskie,17.636,50.484
2007,muzyka,Kraków,małopolskie,19.943,50.062
2007,muzyka,Koszalin,zachodniopomorskie,16.226,54.187
2007,muzyka,Marki,mazowieckie,21.104,52.321
2007,informatyka,Gdynia,pomorskie,18.509,54.526
2007,muzyka,Gdańsk,pomorskie,18.611,54.387
2007,matematyka,Gorlice,małopolskie,21.164,49.666
2007,muzyka,Jabłonna,mazowieckie,20.878,52.389
2007,humanistyka,Białystok,podlaskie,23.144,53.112
2007,muzyka,Kraków,małopolskie,19.943,50.062
2007,matematyka,Ruda Śląska,śląskie,18.856,50.256
2007,matematyka,Puławy,lubelskie,21.969,51.416
2007,muzyka,Jamno,zachodniopomorskie,16.168,54.245
2007,matematyka,Wrocław,dolnośląskie,17.101,51.109
2007,matematyka,Łańcut,podkarpackie,22.257,50.078
2007,humanistyka,Szczecin,zachodniopomorskie,14.590,53.469
2007,muzyka,Ruda Śląska,śląskie,18.856,50.256
2007,matematyka,Gdynia,pomorskie,18.509,54.526
2007,muzyka,Jelenia Góra,dolnośląskie,15.719,50.904
2007,biologia,Zambrów,podlaskie,22.241,52.985
2007,matematyka,Kluczbork,opolskie,18.218,50.972
2007,muzyka,Tymbark,małopolskie,20.317,49.737
2007,astronomia,Białystok,podlaskie,23.144,53.112
2007,fizyka,Katowice,śląskie,19.023,50.276
2007,biologia,Leszno,wielkopolskie,16.594,51.842
2007,humanistyka,Złotoryja,dolnośląskie,15.921,51.126
2007,geografia,Kłomnice,śląskie,19.384,50.885
2007,muzyka,Warszawa,mazowieckie,21.003,52.238
2007,biologia,Sanok,podkarpackie,22.206,49.555
2007,matematyka,Strzelce Opolskie,opolskie,18.227,50.518
2007,humanistyka,Piotrków Trybunalski,łódzkie,19.703,51.405
2007,balet,Poznań,wielkopolskie,16.899,52.413
2007,muzyka,Wasilków,podlaskie,23.208,53.199
2007,matematyka,Szczecin,zachodniopomorskie,14.667,53.377
2007,biologia,Gostyń,wielkopolskie,17.012,51.879
2007,muzyka,Myszków,śląskie,19.314,50.571
2007,matematyka,Zagnańsk,świętokrzyskie,20.643,50.997
2007,muzyka,Gdańsk,pomorskie,18.611,54.387
2007,matematyka,Kraków,małopolskie,19.883,50.074
2007,fizyka,Słupsk,pomorskie,17.028,54.464
2007,fizyka,Kraków,małopolskie,19.883,50.074
2007,muzyka,Warszawa,mazowieckie,20.952,52.273
2007,chemia,Białystok,podlaskie,23.144,53.112
2007,geografia,Łapy,podlaskie,22.884,52.991
2007,matematyka,Opole,opolskie,17.977,50.673
2007,humanistyka,Zielonki k. Krakowa,małopolskie,19.926,50.133
2007,muzyka,Piła,wielkopolskie,16.738,53.151
2007,chemia,Kruszyn,kujawsko-pomorskie,18.997,52.559
2007,muzyka,Piła,wielkopolskie,16.738,53.151
2007,chemia,Kraków,małopolskie,19.943,50.062
2007,historia,Gryfice,zachodniopomorskie,15.200,53.917
2007,muzyka,Katowice,śląskie,19.023,50.276
2007,muzyka,Jelenia Góra,dolnośląskie,15.719,50.904
2007,historia,Kęty,małopolskie,19.221,49.878
2007,astronomia,Ruda Śląska,śląskie,18.856,50.256
2007,muzyka,Warszawa,mazowieckie,21.180,52.190
2007,geografia,Siemiatycze,podlaskie,22.822,52.444
2007,muzyka,Oleśnica,dolnośląskie,17.390,51.213
2007,muzyka,Warszawa,mazowieckie,20.952,52.273
2007,matematyka,Bełchatów,łódzkie,19.356,51.369
2007,informatyka,Kraków,małopolskie,19.943,50.062
2007,plastyka,Warszawa,mazowieckie,21.180,52.190
2007,muzyka,Jaworzno,,19.350,50.172
2007,humanistyka,Włoszakowice,wielkopolskie,16.356,51.957
2007,chemia,Żary,lubuskie,15.137,51.642
2007,muzyka,Kraków,małopolskie,19.943,50.062
2007,matematyka,Toruń,kujawsko-pomorskie,18.598,53.014
2007,muzyka,Lublin,lubelskie,22.543,51.261
2007,matematyka,Opole,opolskie,17.977,50.673
2007,informatyka,Lubaczów,podkarpackie,23.139,50.156
2007,chemia,Rzeszów,podkarpackie,22.058,50.032
2007,humanistyka,Łomża,podlaskie,22.059,53.178
2007,chemia,Piecki,warmińsko-mazurskie,21.355,53.725
2007,biologia,Szczecin,zachodniopomorskie,14.590,53.469
2007,humanistyka,Deszczno,lubuskie,15.298,52.669
2007,fizyka,Teresin,mazowieckie,20.361,52.201
2007,muzyka,Janów Lubelski,lubelskie,22.425,50.663
2007,matematyka,Łódź,łódzkie,19.452,51.801
2007,historia,Grabów nad Pilicą,mazowieckie,21.235,51.730
2007,muzyka,Białystok,podlaskie,23.144,53.112
2007,muzyka,Zwoleń,mazowieckie,21.618,51.349
2007,biologia,Siemiatycze,podlaskie,22.822,52.444
2007,chemia,Purda,warmińsko-mazurskie,20.688,53.711
2007,plastyka,Warszawa,mazowieckie,21.058,52.227
2007,matematyka,Legnica,dolnośląskie,16.155,51.207
2007,plastyka,Olsztyn,warmińsko-mazurskie,20.469,53.761
2007,biologia,Toruń,kujawsko-pomorskie,18.598,53.014
2007,matematyka,Strzyżów,podkarpackie,21.786,49.870
2007,chemia,Toruń,kujawsko-pomorskie,18.598,53.014
2007,historia,Łapy,podlaskie,22.884,52.991
2007,historia,Rzeszów,podkarpackie,22.058,50.032
2007,astronomia,Sosnowiec,śląskie,19.176,50.267
